Date,Period,Entity,Display_Name,Entity_Type,Trend_For_Plot
2013-11-01,Historical,RMD_Hallucinogen Persisting Perception Disorder,Hallucinogen Persisting Perception Disorder,RMD,0.15487259921752025
2013-11-01,Historical,RMD_Histrionic Personality Disorder,Histrionic Personality Disorder,RMD,0.08471355490230847
2013-11-01,Historical,RMD_Hypergraphia,Hypergraphia,RMD,0.05729574390992366
2013-11-01,Historical,RMD_Hyperthymesia,Hyperthymesia,RMD,0.2198815428813472
2013-11-01,Historical,RMD_Impulse Control Disorders,Impulse Control Disorders,RMD,0.47429934710508403
2013-11-01,Historical,RMD_Intermetamorphosis Syndrome,Intermetamorphosis Syndrome,RMD,0.004233542042723991
2013-11-01,Historical,RMD_Kleine Levin Syndrome,Kleine Levin Syndrome,RMD,0.47664314129211705
2013-11-01,Historical,RMD_Kleptomania,Kleptomania,RMD,0.3921404028740762
2013-11-01,Historical,RMD_Koro,Koro,RMD,0.04866620413376284
2013-11-01,Historical,RMD_Landau Kleffner Syndrome,Landau Kleffner Syndrome,RMD,0.3709814529760708
2013-11-01,Historical,RMD_Narcissistic Personality Disorder,Narcissistic Personality Disorder,RMD,0.44651787586862685
2013-11-01,Historical,RMD_Olfactory Reference Syndrome,Olfactory Reference Syndrome,RMD,0.3274254083663371
2013-11-01,Historical,RMD_Othello Syndrome,Othello Syndrome,RMD,0.211649540711501
2013-11-01,Historical,RMD_Palilalia,Palilalia,RMD,0.041924771275286474
2013-11-01,Historical,RMD_Postpartum Psychosis,Postpartum Psychosis,RMD,0.39053314456941024
2013-11-01,Historical,RMD_Pyromania,Pyromania,RMD,0.1723497015112425
2013-11-01,Historical,RMD_Reactive Attachment Disorder,Reactive Attachment Disorder,RMD,0.5471373384378355
2013-11-01,Historical,RMD_Reduplicative Paramnesia,Reduplicative Paramnesia,RMD,0.001446729568856088
2013-11-01,Historical,RMD_Rumination Disorder,Rumination Disorder,RMD,0.4060050541642376
2013-11-01,Historical,RMD_Savant Syndrome,Savant Syndrome,RMD,0.17912528512611622
2013-11-01,Historical,RMD_Schizoaffective Disorder,Schizoaffective Disorder,RMD,0.29165713257979475
2013-11-01,Historical,RMD_Schizotypal Personality Disorder,Schizotypal Personality Disorder,RMD,0.4466508307314235
2013-11-01,Historical,RMD_Selective Mutism,Selective Mutism,RMD,0.350846275474732
2013-11-01,Historical,RMD_Stendhal Syndrome,Stendhal Syndrome,RMD,0.0015545363736691287
2013-11-01,Historical,RMD_Wendigo Psychosis,Wendigo Psychosis,RMD,0.009665117108923192
2013-11-01,Historical,PT_Acceptance And Commitment Therapy,Acceptance And Commitment Therapy,PT,0.28943261790728825
2013-11-01,Historical,PT_Animal Assisted Therapy,Animal Assisted Therapy,PT,0.04709280384612576
2013-11-01,Historical,PT_Anticonvulsant Therapy,Anticonvulsant Therapy,PT,0.05644012745717977
2013-11-01,Historical,PT_Antidepressants,Antidepressants,PT,0.295036769469542
2013-11-01,Historical,PT_Antipsychotic Medications,Antipsychotic Medications,PT,0.0
2013-11-01,Historical,PT_Anxiolytic Medications,Anxiolytic Medications,PT,0.2851656712091162
2013-11-01,Historical,PT_Art Therapy,Art Therapy,PT,0.10353169868572148
2013-11-01,Historical,PT_Augmentative Communication Devices,Augmentative Communication Devices,PT,0.12546467209524623
2013-11-01,Historical,PT_Behavioral Activation Therapy,Behavioral Activation Therapy,PT,0.11393061216883003
2013-11-01,Historical,PT_Biofeedback Devices,Biofeedback Devices,PT,0.09297591651042816
2013-11-01,Historical,PT_Blockchain For Data Protection,Blockchain For Data Protection,PT,0.0
2013-11-01,Historical,PT_Brain Computer Interface,Brain Computer Interface,PT,0.24628437961513122
2013-11-01,Historical,PT_Cbt For Insomnia,Cbt For Insomnia,PT,0.038040761367937735
2013-11-01,Historical,PT_Chronotherapy,Chronotherapy,PT,0.027396700171743844
2013-11-01,Historical,PT_Closed Loop Neurostimulation,Closed Loop Neurostimulation,PT,0.13231972617443602
2013-11-01,Historical,PT_Clozapine Protocol,Clozapine Protocol,PT,0.0
2013-11-01,Historical,PT_Cognitive Assistive Technologies,Cognitive Assistive Technologies,PT,0.01596817170463058
2013-11-01,Historical,PT_Cognitive Behavioral Therapy,Cognitive Behavioral Therapy,PT,0.24244432562698437
2013-11-01,Historical,PT_Cognitive Enhancement Programs,Cognitive Enhancement Programs,PT,0.00021107801169919287
2013-11-01,Historical,PT_Cultural Psychiatry Interventions,Cultural Psychiatry Interventions,PT,0.00022109874805923034
2013-11-01,Historical,PT_Deep Brain Stimulation,Deep Brain Stimulation,PT,0.10089187233938951
2013-11-01,Historical,PT_Dialectical Behavior Therapy,Dialectical Behavior Therapy,PT,0.21484466769154195
2013-11-01,Historical,PT_Dietary Interventions And Supplements,Dietary Interventions And Supplements,PT,0.015617839107804218
2013-11-01,Historical,PT_Digital Health Tools,Digital Health Tools,PT,0.19507164446184072
2013-11-01,Historical,PT_Digital Imaging Technologies For Brain Scanning,Digital Imaging Technologies For Brain Scanning,PT,0.03687817203627226
2013-11-01,Historical,PT_Digital Phenotyping,Digital Phenotyping,PT,0.29291006732513597
2013-11-01,Historical,PT_Digital Therapeutics,Digital Therapeutics,PT,0.0
2013-11-01,Historical,PT_Electroconvulsive Therapy,Electroconvulsive Therapy,PT,0.0
2013-11-01,Historical,PT_Electroencephalography,Electroencephalography,PT,0.26302603074435305
2013-11-01,Historical,PT_Emdr Therapy,Emdr Therapy,PT,0.1997771727264096
2013-11-01,Historical,PT_Emotion Regulation Training,Emotion Regulation Training,PT,0.11762258972156156
2013-11-01,Historical,PT_Expressive Writing And Journaling,Expressive Writing And Journaling,PT,0.12587966855269858
2013-11-01,Historical,PT_Fecal Microbiota Transplant,Fecal Microbiota Transplant,PT,0.0
2013-11-01,Historical,PT_Focused Ultrasound Therapy,Focused Ultrasound Therapy,PT,0.00035859021266866517
2013-11-01,Historical,PT_Hypnotherapy,Hypnotherapy,PT,0.11485892394462936
2013-11-01,Historical,PT_Immunotherapy For Neuropsychiatric Disorders,Immunotherapy For Neuropsychiatric Disorders,PT,0.07439926380823063
2013-11-01,Historical,PT_Interpersonal Psychotherapy,Interpersonal Psychotherapy,PT,0.2745563777550966
2013-11-01,Historical,PT_Ketamine Therapy,Ketamine Therapy,PT,2.361172571707743e-05
2013-11-01,Historical,PT_Light Therapy,Light Therapy,PT,0.041944768298228824
2013-11-01,Historical,PT_Lithium Therapy,Lithium Therapy,PT,0.002934252968434481
2013-11-01,Historical,PT_Machine Learning Neuroimaging,Machine Learning Neuroimaging,PT,0.0
2013-11-01,Historical,PT_Meditation And Relaxation Techniques,Meditation And Relaxation Techniques,PT,0.18207714387790028
2013-11-01,Historical,PT_Memory Retrieval Techniques,Memory Retrieval Techniques,PT,0.017325956780432264
2013-11-01,Historical,PT_Mentalization Based Treatment,Mentalization Based Treatment,PT,0.06581966009721439
2013-11-01,Historical,PT_Metabolic And Enzyme Targeted Therapy,Metabolic And Enzyme Targeted Therapy,PT,0.0288985619326994
2013-11-01,Historical,PT_Metaverse,Metaverse,PT,0.0
2013-11-01,Historical,PT_Mindfulness Based Stress Reduction,Mindfulness Based Stress Reduction,PT,0.22010614476436274
2013-11-01,Historical,PT_Mood Stabilizers,Mood Stabilizers,PT,0.29078373759769227
2013-11-01,Historical,PT_Motivational Interviewing,Motivational Interviewing,PT,0.30584506567827924
2013-11-01,Historical,PT_Music Therapy,Music Therapy,PT,0.11026221416624177
2013-11-01,Historical,PT_Naltrexone,Naltrexone,PT,0.06344086832379425
2013-11-01,Historical,PT_Narrative Exposure Therapy,Narrative Exposure Therapy,PT,0.21944972257533954
2013-11-01,Historical,PT_Neurobiological Assessments For Mental Disorders,Neurobiological Assessments For Mental Disorders,PT,0.07850080442739182
2013-11-01,Historical,PT_Neurocognitive Training,Neurocognitive Training,PT,0.09173739275159085
2013-11-01,Historical,PT_Neurofeedback Systems,Neurofeedback Systems,PT,0.030725523857680195
2013-11-01,Historical,PT_Neuromodulation Techniques,Neuromodulation Techniques,PT,0.22767469277188612
2013-11-01,Historical,PT_Neuroplasticity Techniques,Neuroplasticity Techniques,PT,0.10282348657594725
2013-11-01,Historical,PT_Neuroprotective Agents,Neuroprotective Agents,PT,0.26327137697420594
2013-11-01,Historical,PT_Occupational Therapy,Occupational Therapy,PT,0.2717664893531359
2013-11-01,Historical,PT_Oxytocin Therapy,Oxytocin Therapy,PT,0.015325244213611113
2013-11-01,Historical,PT_Personalized Medicine,Personalized Medicine,PT,0.24421811119098863
2013-11-01,Historical,PT_Pharmacogenomic Testing,Pharmacogenomic Testing,PT,0.027011185896962737
2013-11-01,Historical,PT_Privacy Preserving Ai In Digital Mental Health,Privacy Preserving AI In Digital Mental Health,PT,0.0
2013-11-01,Historical,PT_Prolonged Exposure Therapy,Prolonged Exposure Therapy,PT,0.0001876204300568606
2013-11-01,Historical,PT_Psilocybin Assisted Therapy,Psilocybin Assisted Therapy,PT,0.0
2013-11-01,Historical,PT_Psychoeducation Programs,Psychoeducation Programs,PT,0.06727522558933695
2013-11-01,Historical,PT_Psychophysiological Metrics For Treatment Response,Psychophysiological Metrics For Treatment Response,PT,0.12782361247387644
2013-11-01,Historical,PT_Reality Testing Techniques,Reality Testing Techniques,PT,1.8664930797950488e-05
2013-11-01,Historical,PT_Regenerative Medicine Approaches,Regenerative Medicine Approaches,PT,0.2997389505539066
2013-11-01,Historical,PT_Resting State Fmri,Resting State FMRI,PT,0.17858083624976007
2013-11-01,Historical,PT_Schema Therapy,Schema Therapy,PT,0.04466283883692661
2013-11-01,Historical,PT_Secure Data Storage For Patient Records,Secure Data Storage For Patient Records,PT,0.017557557923486365
2013-11-01,Historical,PT_Selective Serotonin Reuptake Inhibitors,Selective Serotonin Reuptake Inhibitors,PT,0.2948539107767132
2013-11-01,Historical,PT_Sleep Pattern Monitoring And Manipulation,Sleep Pattern Monitoring And Manipulation,PT,0.0
2013-11-01,Historical,PT_Smart Wearable Mental Health Trackers,Smart Wearable Mental Health Trackers,PT,0.0
2013-11-01,Historical,PT_Social Skills Training,Social Skills Training,PT,0.24186236185736668
2013-11-01,Historical,PT_Speech Language Therapy,Speech Language Therapy,PT,0.20234922921673962
2013-11-01,Historical,PT_Stem Cell Therapy For Neurological Disorders,Stem Cell Therapy For Neurological Disorders,PT,0.24252023660119681
2013-11-01,Historical,PT_Stimulant And Wake Promoting Agents,Stimulant And Wake Promoting Agents,PT,0.11212985955561153
2013-11-01,Historical,PT_Traditional And Alternative Medicine Approaches,Traditional And Alternative Medicine Approaches,PT,0.2733115368212202
2013-11-01,Historical,PT_Transcranial Direct Current Stimulation,Transcranial Direct Current Stimulation,PT,0.200186820833374
2013-11-01,Historical,PT_Transcranial Magnetic Stimulation,Transcranial Magnetic Stimulation,PT,0.2726219585991162
2013-11-01,Historical,PT_Transference Focused Psychotherapy,Transference Focused Psychotherapy,PT,0.06767793290707955
2013-11-01,Historical,PT_Trauma Focused Cbt,Trauma Focused Cbt,PT,0.16023956833506442
2013-11-01,Historical,PT_Vagus Nerve Stimulation,Vagus Nerve Stimulation,PT,0.036036389152383115
2013-11-01,Historical,PT_Virtual Reality Exposure Therapy,Virtual Reality Exposure Therapy,PT,0.16927037824920688
2013-11-01,Historical,PT_Vocal And Speech Biomarkers,Vocal And Speech Biomarkers,PT,0.0
2013-11-01,Historical,PT_Voxel Based Lesion Symptom Mapping,Voxel Based Lesion Symptom Mapping,PT,0.21651612704737677
2013-12-01,Historical,RMD_Anorexia Nervosa,Anorexia Nervosa,RMD,0.4422980224019064
2013-12-01,Historical,RMD_Antisocial Personality Disorder,Antisocial Personality Disorder,RMD,0.4067888685307427
2013-12-01,Historical,RMD_Autosarcophagy,Autosarcophagy,RMD,0.04299232565156875
2013-12-01,Historical,RMD_Avoidant Personality Disorder,Avoidant Personality Disorder,RMD,0.1517535479669833
2013-12-01,Historical,RMD_Boanthropy,Boanthropy,RMD,0.060441282038978916
2013-12-01,Historical,RMD_Body Integrity Dysphoria,Body Integrity Dysphoria,RMD,0.21627745402949328
2013-12-01,Historical,RMD_Brief Psychotic Disorder,Brief Psychotic Disorder,RMD,0.32191949357727573
2013-12-01,Historical,RMD_Capgras Syndrome,Capgras Syndrome,RMD,0.13869621293444298
2013-12-01,Historical,RMD_Childhood Disintegrative Disorder,Childhood Disintegrative Disorder,RMD,0.3032751591500798
2013-12-01,Historical,RMD_Chronic Traumatic Encephalopathy,Chronic Traumatic Encephalopathy,RMD,0.4703049648498314
2013-12-01,Historical,RMD_Circadian Rhythm Sleep Wake Disorder,Circadian Rhythm Sleep Wake Disorder,RMD,0.1743416247640765
2013-12-01,Historical,RMD_Cotard Syndrome,Cotard Syndrome,RMD,0.047654290144063374
2013-12-01,Historical,RMD_Cyclothymic Disorder,Cyclothymic Disorder,RMD,0.4614320686529023
2013-12-01,Historical,RMD_Delusional Disorder,Delusional Disorder,RMD,0.39548481718754025
2013-12-01,Historical,RMD_Diogenes Syndrome,Diogenes Syndrome,RMD,0.12817286455886268
2013-12-01,Historical,RMD_Disinhibited Social Engagement Disorder,Disinhibited Social Engagement Disorder,RMD,0.1618113693195876
2013-12-01,Historical,RMD_Dissociative Amnesia,Dissociative Amnesia,RMD,0.4456610344614195
2013-12-01,Historical,RMD_Dissociative Fugue,Dissociative Fugue,RMD,0.09243447973740358
2013-12-01,Historical,RMD_Ekbom Syndrome,Ekbom Syndrome,RMD,0.4834181688307742
2013-12-01,Historical,RMD_Erotomania,Erotomania,RMD,0.11814820307272511
2013-12-01,Historical,RMD_Factitious Disorder,Factitious Disorder,RMD,0.3113411756645806
2013-12-01,Historical,RMD_Fregoli Delusion,Fregoli Delusion,RMD,0.14660770263455028
2013-12-01,Historical,RMD_Ganser Syndrome,Ganser Syndrome,RMD,0.010133511441205124
2013-12-01,Historical,RMD_Hallucinogen Persisting Perception Disorder,Hallucinogen Persisting Perception Disorder,RMD,0.15106587079298556
2013-12-01,Historical,RMD_Histrionic Personality Disorder,Histrionic Personality Disorder,RMD,0.09665377564475988
2013-12-01,Historical,RMD_Hypergraphia,Hypergraphia,RMD,0.05510394183757988
2013-12-01,Historical,RMD_Hyperthymesia,Hyperthymesia,RMD,0.21533922360059465
2013-12-01,Historical,RMD_Impulse Control Disorders,Impulse Control Disorders,RMD,0.47389117762773425
2013-12-01,Historical,RMD_Intermetamorphosis Syndrome,Intermetamorphosis Syndrome,RMD,0.004129167836835642
2013-12-01,Historical,RMD_Kleine Levin Syndrome,Kleine Levin Syndrome,RMD,0.47701075111923863
2013-12-01,Historical,RMD_Kleptomania,Kleptomania,RMD,0.3920374151549807
2013-12-01,Historical,RMD_Koro,Koro,RMD,0.048144617867026035
2013-12-01,Historical,RMD_Landau Kleffner Syndrome,Landau Kleffner Syndrome,RMD,0.35999492424658935
2013-12-01,Historical,RMD_Narcissistic Personality Disorder,Narcissistic Personality Disorder,RMD,0.4486142815554076
2013-12-01,Historical,RMD_Olfactory Reference Syndrome,Olfactory Reference Syndrome,RMD,0.3117707957099814
2013-12-01,Historical,RMD_Othello Syndrome,Othello Syndrome,RMD,0.21598444107031342
2013-12-01,Historical,RMD_Palilalia,Palilalia,RMD,0.04059060822672682
2013-12-01,Historical,RMD_Postpartum Psychosis,Postpartum Psychosis,RMD,0.38759491361364273
2013-12-01,Historical,RMD_Pyromania,Pyromania,RMD,0.17126640956225747
2013-12-01,Historical,RMD_Reactive Attachment Disorder,Reactive Attachment Disorder,RMD,0.5511501742082238
2013-12-01,Historical,RMD_Reduplicative Paramnesia,Reduplicative Paramnesia,RMD,0.0013020566119704793
2013-12-01,Historical,RMD_Rumination Disorder,Rumination Disorder,RMD,0.41001442539985966
2013-12-01,Historical,RMD_Savant Syndrome,Savant Syndrome,RMD,0.17435181362829086
2013-12-01,Historical,RMD_Schizoaffective Disorder,Schizoaffective Disorder,RMD,0.30073821557417224
2013-12-01,Historical,RMD_Schizotypal Personality Disorder,Schizotypal Personality Disorder,RMD,0.45002679595564193
2013-12-01,Historical,RMD_Selective Mutism,Selective Mutism,RMD,0.3609745066165397
2013-12-01,Historical,RMD_Stendhal Syndrome,Stendhal Syndrome,RMD,0.010889023565781579
2013-12-01,Historical,RMD_Wendigo Psychosis,Wendigo Psychosis,RMD,0.009137949614904035
2013-12-01,Historical,PT_Acceptance And Commitment Therapy,Acceptance And Commitment Therapy,PT,0.2919454011270208
2013-12-01,Historical,PT_Animal Assisted Therapy,Animal Assisted Therapy,PT,0.043867280517149276
2013-12-01,Historical,PT_Anticonvulsant Therapy,Anticonvulsant Therapy,PT,0.05353658516620455
2013-12-01,Historical,PT_Antidepressants,Antidepressants,PT,0.29456702660369505
2013-12-01,Historical,PT_Antipsychotic Medications,Antipsychotic Medications,PT,0.0
2013-12-01,Historical,PT_Anxiolytic Medications,Anxiolytic Medications,PT,0.2850774941152444
2013-12-01,Historical,PT_Art Therapy,Art Therapy,PT,0.09863159666513197
2013-12-01,Historical,PT_Augmentative Communication Devices,Augmentative Communication Devices,PT,0.12502436849283238
2013-12-01,Historical,PT_Behavioral Activation Therapy,Behavioral Activation Therapy,PT,0.1172115765486912
2013-12-01,Historical,PT_Biofeedback Devices,Biofeedback Devices,PT,0.09418751610960921
2013-12-01,Historical,PT_Blockchain For Data Protection,Blockchain For Data Protection,PT,0.0
2013-12-01,Historical,PT_Brain Computer Interface,Brain Computer Interface,PT,0.24701595151075528
2013-12-01,Historical,PT_Cbt For Insomnia,Cbt For Insomnia,PT,0.03974051612885329
2013-12-01,Historical,PT_Chronotherapy,Chronotherapy,PT,0.025524592795287494
2013-12-01,Historical,PT_Closed Loop Neurostimulation,Closed Loop Neurostimulation,PT,0.1334359657915388
2013-12-01,Historical,PT_Clozapine Protocol,Clozapine Protocol,PT,0.0
2013-12-01,Historical,PT_Cognitive Assistive Technologies,Cognitive Assistive Technologies,PT,0.01689738516924144
2013-12-01,Historical,PT_Cognitive Behavioral Therapy,Cognitive Behavioral Therapy,PT,0.24327150687532534
2013-12-01,Historical,PT_Cognitive Enhancement Programs,Cognitive Enhancement Programs,PT,0.0001899702105292736
2013-12-01,Historical,PT_Cultural Psychiatry Interventions,Cultural Psychiatry Interventions,PT,0.00023052622857280407
2013-12-01,Historical,PT_Deep Brain Stimulation,Deep Brain Stimulation,PT,0.09760881636190555
2013-12-01,Historical,PT_Dialectical Behavior Therapy,Dialectical Behavior Therapy,PT,0.21550955063701271
2013-12-01,Historical,PT_Dietary Interventions And Supplements,Dietary Interventions And Supplements,PT,0.01444110141155391
2013-12-01,Historical,PT_Digital Health Tools,Digital Health Tools,PT,0.19493827918155104
